xflr5 v6.57

 Calculated polar for: PP02_mod_4

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.350 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.250, 0.2888, 0.10490, 0.10025,-0.1416,0.6877,0.0240,-0.9826, 0.0000, 0.0000, 0.0000, 0.7795
-10.000, 0.2996, 0.10279, 0.09813,-0.1424,0.6834,0.0246,-0.9933, 0.0000, 0.0000, 0.0000, 0.7626
 -9.750, 0.3105, 0.10067, 0.09598,-0.1434,0.6792,0.0254,-1.0035, 0.0000, 0.0000, 0.0000, 0.7471
 -9.500, 0.3214, 0.09852, 0.09378,-0.1445,0.6749,0.0264,-1.0133, 0.0000, 0.0000, 0.0000, 0.7329
 -9.250, 0.3330, 0.09642, 0.09163,-0.1463,0.6700,0.0277,-1.0215, 0.0000, 0.0000, 0.0000, 0.7209
 -9.000, 0.3408, 0.09513, 0.09035,-0.1491,0.6670,0.0283,-1.0969, 0.0000, 0.0000, 0.0000, 0.7176
 -8.750, 0.3480, 0.09365, 0.08890,-0.1511,0.6648,0.0285,-1.1513, 0.0000, 0.0000, 0.0000, 0.7129
 -8.500, 0.3561, 0.09199, 0.08726,-0.1528,0.6622,0.0285,-1.1877, 0.0000, 0.0000, 0.0000, 0.7066
 -8.250, 0.3688, 0.08820, 0.08348,-0.1530,0.6594,0.0288,-1.1571, 0.0000, 0.0000, 0.0000, 0.6907
 -8.000, 0.3845, 0.08534, 0.08063,-0.1525,0.6562,0.0292,-1.0624, 0.0000, 0.0000, 0.0000, 0.6710
 -7.750, 0.3975, 0.08329, 0.07857,-0.1529,0.6531,0.0296,-1.0746, 0.0000, 0.0000, 0.0000, 0.6574
 -7.500, 0.4099, 0.08138, 0.07665,-0.1535,0.6500,0.0299,-1.0856, 0.0000, 0.0000, 0.0000, 0.6460
 -7.250, 0.4222, 0.07952, 0.07477,-0.1543,0.6469,0.0304,-1.0960, 0.0000, 0.0000, 0.0000, 0.6356
 -7.000, 0.4346, 0.07769, 0.07291,-0.1552,0.6436,0.0309,-1.1061, 0.0000, 0.0000, 0.0000, 0.6260
 -6.750, 0.4476, 0.07587, 0.07106,-0.1563,0.6397,0.0315,-1.1166, 0.0000, 0.0000, 0.0000, 0.6170
 -6.500, 0.4605, 0.07404, 0.06923,-0.1575,0.6364,0.0323,-1.1271, 0.0000, 0.0000, 0.0000, 0.6087
 -6.250, 0.4714, 0.07218, 0.06742,-0.1582,0.6345,0.0331,-1.1365, 0.0000, 0.0000, 0.0000, 0.6013
 -6.000, 0.4815, 0.07039, 0.06565,-0.1591,0.6321,0.0342,-1.1445, 0.0000, 0.0000, 0.0000, 0.5950
 -5.750, 0.4861, 0.06943, 0.06474,-0.1613,0.6295,0.0352,-1.1445, 0.0000, 0.0000, 0.0000, 0.5956
 -5.500, 0.5007, 0.06763, 0.06296,-0.1654,0.6266,0.0355,-1.1514, 0.0000, 0.0000, 0.0000, 0.5932
 -5.250, 0.5180, 0.06542, 0.06076,-0.1686,0.6237,0.0356,-1.1619, 0.0000, 0.0000, 0.0000, 0.5875
 -5.000, 0.5276, 0.06221, 0.05756,-0.1682,0.6210,0.0362,-1.1721, 0.0000, 0.0000, 0.0000, 0.5800
 -4.750, 0.5415, 0.06047, 0.05580,-0.1670,0.6181,0.0367,-1.1870, 0.0000, 0.0000, 0.0000, 0.5686
 -4.500, 0.5575, 0.05889, 0.05421,-0.1672,0.6152,0.0375,-1.2015, 0.0000, 0.0000, 0.0000, 0.5593
 -4.250, 0.5760, 0.05726, 0.05254,-0.1689,0.6120,0.0387,-1.2159, 0.0000, 0.0000, 0.0000, 0.5516
 -4.000, 0.5996, 0.05542, 0.05065,-0.1726,0.6079,0.0409,-1.2310, 0.0000, 0.0000, 0.0000, 0.5454
 -3.750, 0.6536, 0.05190, 0.04710,-0.1898,0.6056,0.0441,-1.2517, 0.0000, 0.0000, 0.0000, 0.5471
 -3.500, 0.6658, 0.04875, 0.04400,-0.1901,0.6036,0.0451,-1.2625, 0.0000, 0.0000, 0.0000, 0.5415
 -3.250, 0.6821, 0.04752, 0.04279,-0.1894,0.6008,0.0459,-1.2779, 0.0000, 0.0000, 0.0000, 0.5329
 -3.000, 0.7022, 0.04635, 0.04162,-0.1898,0.5977,0.0476,-1.2949, 0.0000, 0.0000, 0.0000, 0.5248
 -2.750, 0.7354, 0.04434, 0.03959,-0.1950,0.5944,0.0510,-1.3165, 0.0000, 0.0000, 0.0000, 0.5189
 -2.500, 0.8289, 0.03777, 0.03287,-0.2204,0.5910,0.0560,-1.3629, 0.0000, 0.0000, 0.0000, 0.5189
 -2.250, 0.8560, 0.03650, 0.03157,-0.2219,0.5880,0.0572,-1.3844, 0.0000, 0.0000, 0.0000, 0.5116
 -2.000, 0.8938, 0.03497, 0.02996,-0.2264,0.5849,0.0592,-1.4114, 0.0000, 0.0000, 0.0000, 0.5050
 -1.750, 1.2611, 0.01667, 0.00926,-0.3175,0.5780,0.0503,-1.6170, 0.0000, 0.0000, 0.0000, 0.5026
 -1.500, 1.2947, 0.01644, 0.00898,-0.3187,0.5760,0.0557,-1.6438, 0.0000, 0.0000, 0.0000, 0.4965
 -1.250, 1.3303, 0.01616, 0.00873,-0.3205,0.5734,0.0633,-1.6719, 0.0000, 0.0000, 0.0000, 0.4907
 -1.000, 1.3646, 0.01599, 0.00853,-0.3219,0.5704,0.0732,-1.6993, 0.0000, 0.0000, 0.0000, 0.4852
 -0.750, 1.3963, 0.01594, 0.00845,-0.3227,0.5673,0.0857,-1.7261, 0.0000, 0.0000, 0.0000, 0.4799
 -0.500, 1.4320, 0.01575, 0.00836,-0.3245,0.5640,0.1342,-1.7613, 0.0000, 0.0000, 0.0000, 0.4749
 -0.250, 1.4613, 0.01577, 0.00847,-0.3248,0.5606,0.1965,-1.7926, 0.0000, 0.0000, 0.0000, 0.4700
  0.000, 1.4881, 0.01591, 0.00853,-0.3245,0.5569,0.2209,-1.8223, 0.0000, 0.0000, 0.0000, 0.4653
  0.250, 1.5155, 0.01620, 0.00876,-0.3244,0.5521,0.2404,-1.8523, 0.0000, 0.0000, 0.0000, 0.4607
  0.500, 1.5425, 0.01640, 0.00895,-0.3242,0.5483,0.2549,-1.8832, 0.0000, 0.0000, 0.0000, 0.4564
  0.750, 1.5673, 0.01651, 0.00911,-0.3235,0.5454,0.2687,-1.9136, 0.0000, 0.0000, 0.0000, 0.4521
  1.000, 1.5931, 0.01665, 0.00924,-0.3230,0.5422,0.2803,-1.9446, 0.0000, 0.0000, 0.0000, 0.4480
  1.250, 1.6191, 0.01678, 0.00942,-0.3226,0.5390,0.2939,-1.9760, 0.0000, 0.0000, 0.0000, 0.4440
  1.500, 1.6450, 0.01694, 0.00954,-0.3221,0.5358,0.3046,-2.0073, 0.0000, 0.0000, 0.0000, 0.4401
  1.750, 1.6722, 0.01701, 0.00960,-0.3220,0.5326,0.3141,-2.0397, 0.0000, 0.0000, 0.0000, 0.4363
  2.000, 1.6988, 0.01716, 0.00972,-0.3218,0.5293,0.3226,-2.0717, 0.0000, 0.0000, 0.0000, 0.4327
  2.250, 1.7260, 0.01741, 0.00991,-0.3217,0.5254,0.3315,-2.1041, 0.0000, 0.0000, 0.0000, 0.4291
  2.500, 1.7540, 0.01771, 0.01018,-0.3218,0.5213,0.3410,-2.1368, 0.0000, 0.0000, 0.0000, 0.4257
  2.750, 1.7783, 0.01780, 0.01034,-0.3211,0.5188,0.3502,-2.1671, 0.0000, 0.0000, 0.0000, 0.4223
  3.000, 1.8027, 0.01793, 0.01051,-0.3205,0.5158,0.3591,-2.1974, 0.0000, 0.0000, 0.0000, 0.4190
  3.250, 1.8275, 0.01809, 0.01068,-0.3199,0.5127,0.3672,-2.2281, 0.0000, 0.0000, 0.0000, 0.4158
  3.500, 1.8527, 0.01822, 0.01089,-0.3194,0.5095,0.3774,-2.2591, 0.0000, 0.0000, 0.0000, 0.4127
  3.750, 1.8771, 0.01840, 0.01107,-0.3188,0.5064,0.3885,-2.2917, 0.0000, 0.0000, 0.0000, 0.4096
  4.000, 1.9019, 0.01857, 0.01125,-0.3182,0.5034,0.3994,-2.3251, 0.0000, 0.0000, 0.0000, 0.4066
  4.250, 1.9271, 0.01881, 0.01148,-0.3178,0.5001,0.4108,-2.3589, 0.0000, 0.0000, 0.0000, 0.4037
  4.750, 1.9789, 0.01947, 0.01218,-0.3174,0.4933,0.4366,-2.4270, 0.0000, 0.0000, 0.0000, 0.3981
  5.000, 2.0006, 0.01967, 0.01249,-0.3163,0.4910,0.4522,-2.4577, 0.0000, 0.0000, 0.0000, 0.3953
  5.250, 2.0227, 0.01986, 0.01280,-0.3152,0.4882,0.4728,-2.4888, 0.0000, 0.0000, 0.0000, 0.3925
  5.500, 2.0448, 0.02006, 0.01309,-0.3142,0.4849,0.4993,-2.5201, 0.0000, 0.0000, 0.0000, 0.3898
  5.750, 2.0676, 0.02023, 0.01340,-0.3134,0.4815,0.5506,-2.5522, 0.0000, 0.0000, 0.0000, 0.3872
  6.000, 2.0820, 0.02009, 0.01365,-0.3107,0.4785,0.9995,-2.5769, 0.0000, 0.0000, 0.0000, 0.3843
  6.250, 2.1024, 0.02038, 0.01390,-0.3093,0.4753,0.9995,-2.6069, 0.0000, 0.0000, 0.0000, 0.3817
  6.500, 2.1239, 0.02074, 0.01424,-0.3082,0.4719,0.9995,-2.6389, 0.0000, 0.0000, 0.0000, 0.3792
  6.750, 2.1505, 0.02128, 0.01472,-0.3083,0.4675,0.9995,-2.6765, 0.0000, 0.0000, 0.0000, 0.3769
  7.000, 2.1646, 0.02158, 0.01512,-0.3057,0.4655,0.9995,-2.7030, 0.0000, 0.0000, 0.0000, 0.3742
  7.250, 2.1790, 0.02192, 0.01554,-0.3031,0.4629,0.9995,-2.7297, 0.0000, 0.0000, 0.0000, 0.3716
  7.500, 2.1929, 0.02228, 0.01597,-0.3005,0.4599,0.9995,-2.7560, 0.0000, 0.0000, 0.0000, 0.3690
  7.750, 2.2063, 0.02266, 0.01640,-0.2978,0.4567,0.9995,-2.7819, 0.0000, 0.0000, 0.0000, 0.3664
  8.000, 2.2200, 0.02305, 0.01685,-0.2952,0.4533,0.9995,-2.8082, 0.0000, 0.0000, 0.0000, 0.3638
  8.250, 2.2343, 0.02344, 0.01725,-0.2928,0.4497,0.9995,-2.8352, 0.0000, 0.0000, 0.0000, 0.3613
  8.500, 2.2505, 0.02390, 0.01768,-0.2908,0.4457,0.9995,-2.8638, 0.0000, 0.0000, 0.0000, 0.3590
  8.750, 2.2725, 0.02448, 0.01823,-0.2900,0.4409,0.9995,-2.8972, 0.0000, 0.0000, 0.0000, 0.3568
  9.000, 2.2801, 0.02504, 0.01893,-0.2864,0.4385,0.9995,-2.9168, 0.0000, 0.0000, 0.0000, 0.3543
  9.250, 2.2881, 0.02567, 0.01967,-0.2830,0.4354,0.9995,-2.9367, 0.0000, 0.0000, 0.0000, 0.3518
  9.500, 2.2976, 0.02631, 0.02041,-0.2799,0.4319,0.9995,-2.9596, 0.0000, 0.0000, 0.0000, 0.3493
  9.750, 2.3079, 0.02695, 0.02112,-0.2770,0.4283,0.9995,-2.9845, 0.0000, 0.0000, 0.0000, 0.3470
 10.000, 2.3175, 0.02765, 0.02186,-0.2741,0.4246,0.9995,-3.0087, 0.0000, 0.0000, 0.0000, 0.3446
 10.250, 2.3288, 0.02837, 0.02258,-0.2716,0.4206,0.9995,-3.0347, 0.0000, 0.0000, 0.0000, 0.3424
 10.500, 2.3501, 0.02902, 0.02317,-0.2708,0.4148,0.9995,-3.0745, 0.0000, 0.0000, 0.0000, 0.3404
 10.750, 2.3499, 0.03010, 0.02441,-0.2665,0.4121,0.9995,-3.1036, 0.0000, 0.0000, 0.0000, 0.3380
 11.000, 2.3498, 0.03130, 0.02575,-0.2623,0.4085,0.9995,-3.1361, 0.0000, 0.0000, 0.0000, 0.3357
 11.250, 2.3521, 0.03249, 0.02706,-0.2588,0.4042,0.9995,-3.1723, 0.0000, 0.0000, 0.0000, 0.3334
 11.500, 2.3535, 0.03379, 0.02843,-0.2552,0.3994,0.9995,-3.2073, 0.0000, 0.0000, 0.0000, 0.3312
 11.750, 2.3570, 0.03507, 0.02970,-0.2521,0.3939,0.9995,-3.2454, 0.0000, 0.0000, 0.0000, 0.3291
 12.000, 2.3651, 0.03627, 0.03087,-0.2498,0.3875,0.9995,-3.2896, 0.0000, 0.0000, 0.0000, 0.3271
 12.250, 2.3573, 0.03849, 0.03329,-0.2458,0.3839,0.9995,-3.3114, 0.0000, 0.0000, 0.0000, 0.3252
 12.500, 2.3542, 0.04064, 0.03558,-0.2428,0.3797,0.9995,-3.3422, 0.0000, 0.0000, 0.0000, 0.3234
 12.750, 2.3526, 0.04282, 0.03786,-0.2402,0.3752,0.9995,-3.4083, 0.0000, 0.0000, 0.0000, 0.3216
 13.000, 2.3527, 0.04493, 0.04002,-0.2378,0.3706,0.9995,-3.4986, 0.0000, 0.0000, 0.0000, 0.3200
 13.250, 2.3544, 0.04692, 0.04202,-0.2356,0.3656,0.9995,-3.5948, 0.0000, 0.0000, 0.0000, 0.3183
 13.500, 2.3565, 0.04895, 0.04412,-0.2336,0.3611,0.9995,-3.6930, 0.0000, 0.0000, 0.0000, 0.3167
 13.750, 2.3480, 0.05228, 0.04762,-0.2313,0.3574,0.9995,-3.7575, 0.0000, 0.0000, 0.0000, 0.3154
 14.000, 2.3403, 0.05558, 0.05106,-0.2293,0.3529,0.9995,-3.8252, 0.0000, 0.0000, 0.0000, 0.3141
 14.250, 2.3348, 0.05861, 0.05417,-0.2273,0.3481,0.9995,-3.9010, 0.0000, 0.0000, 0.0000, 0.3128
 14.500, 2.3327, 0.06121, 0.05679,-0.2255,0.3430,0.9995,-3.9884, 0.0000, 0.0000, 0.0000, 0.3114
 14.750, 2.3399, 0.06261, 0.05814,-0.2239,0.3373,0.9995,-4.1134, 0.0000, 0.0000, 0.0000, 0.3097
 15.000, 2.3216, 0.06729, 0.06303,-0.2218,0.3334,0.9995,-4.1518, 0.0000, 0.0000, 0.0000, 0.3088
 15.250, 2.3078, 0.07149, 0.06737,-0.2200,0.3283,0.9995,-4.2064, 0.0000, 0.0000, 0.0000, 0.3078
 15.500, 2.2973, 0.07527, 0.07119,-0.2184,0.3220,0.9995,-4.2741, 0.0000, 0.0000, 0.0000, 0.3068
 15.750, 2.3000, 0.07717, 0.07299,-0.2169,0.3132,0.9995,-4.3918, 0.0000, 0.0000, 0.0000, 0.3053
 16.000, 2.2771, 0.08282, 0.07883,-0.2154,0.3082,0.9995,-4.4123, 0.0000, 0.0000, 0.0000, 0.3048
 16.250, 2.2601, 0.08771, 0.08385,-0.2141,0.3015,0.9995,-4.4547, 0.0000, 0.0000, 0.0000, 0.3042
 16.500, 2.2486, 0.09181, 0.08795,-0.2129,0.2943,0.9995,-4.5181, 0.0000, 0.0000, 0.0000, 0.3034
 16.750, 2.2479, 0.09427, 0.09036,-0.2117,0.2868,0.9995,-4.6234, 0.0000, 0.0000, 0.0000, 0.3022
 17.000, 2.2265, 0.09996, 0.09627,-0.2109,0.2820,0.9995,-4.6459, 0.0000, 0.0000, 0.0000, 0.3019
 17.250, 2.2126, 0.10456, 0.10098,-0.2102,0.2753,0.9995,-4.7023, 0.0000, 0.0000, 0.0000, 0.3014
 17.500, 2.2039, 0.10836, 0.10477,-0.2095,0.2679,0.9995,-4.7833, 0.0000, 0.0000, 0.0000, 0.3007
 17.750, 2.1928, 0.11253, 0.10898,-0.2090,0.2608,0.9995,-4.8522, 0.0000, 0.0000, 0.0000, 0.3001
 18.000, 2.1781, 0.11744, 0.11403,-0.2088,0.2536,0.9995,-4.9044, 0.0000, 0.0000, 0.0000, 0.2999
 18.250, 2.1631, 0.12230, 0.11890,-0.2086,0.2450,0.9995,-4.9544, 0.0000, 0.0000, 0.0000, 0.2997
 18.500, 2.1537, 0.12633, 0.12293,-0.2085,0.2366,0.9995,-5.0288, 0.0000, 0.0000, 0.0000, 0.2993
 18.750, 2.1371, 0.13157, 0.12828,-0.2088,0.2277,0.9995,-5.0679, 0.0000, 0.0000, 0.0000, 0.2994
 19.000, 2.1241, 0.13616, 0.13280,-0.2091,0.2172,0.9995,-5.1235, 0.0000, 0.0000, 0.0000, 0.2993
 19.250, 2.1123, 0.14068, 0.13740,-0.2095,0.2077,0.9995,-5.1821, 0.0000, 0.0000, 0.0000, 0.2993
 19.500, 2.0940, 0.14618, 0.14285,-0.2103,0.1967,0.9995,-5.2080, 0.0000, 0.0000, 0.0000, 0.2998
 19.750, 2.0825, 0.15067, 0.14737,-0.2111,0.1866,0.9995,-5.2652, 0.0000, 0.0000, 0.0000, 0.2999
 20.000, 2.0647, 0.15625, 0.15292,-0.2124,0.1760,0.9995,-5.2885, 0.0000, 0.0000, 0.0000, 0.3006


